date,average_temp,total_precip_mm,did_rain,is_closed,is_lockdown,is_curfew,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_name_April,month_name_August,month_name_December,month_name_February,month_name_January,month_name_July,month_name_June,month_name_March,month_name_May,month_name_November,month_name_October,month_name_September,year_2015.0,year_2016.0,year_2017.0,year_2018.0,year_2019.0,year_2020.0,year_2021.0,day_type_domingo,day_type_festivo,day_type_laborable,day_type_sábado,prev_sales,is_post_holiday,is_pre_holiday,predicted_sales,actual_total_sales
2018-08-02,31.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1446.8,0.0,0.0,1201.0447980582096,1097.3
2018-08-03,32.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1097.3,0.0,0.0,1504.8909970238096,1739.0
2018-08-04,31.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1739.0,0.0,0.0,2468.9712499999987,2742.45
2018-08-05,31.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2742.45,0.0,0.0,1964.1692500000001,2022.75
2018-08-06,30.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022.75,0.0,0.0,989.680516683626,925.2
2018-08-07,30.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,925.2,0.0,0.0,1295.680985089314,1105.0
2018-08-08,27.7,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1105.0,0.0,0.0,2199.5769658598224,1775.1
2018-08-09,26.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1775.1,0.0,0.0,1191.005748919887,1008.2
2018-08-10,25.1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1008.2,0.0,0.0,1069.6055000000003,846.3
2018-08-11,27.9,1.02,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,846.3,0.0,0.0,2065.7024999999994,1905.95
2018-08-12,28.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1905.95,0.0,0.0,1194.6174999999998,1017.0
2018-08-13,26.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1017.0,0.0,0.0,1049.6103649867123,1210.4
2018-08-14,26.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1210.4,0.0,1.0,1303.702658465822,1423.35
2018-08-15,27.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1423.35,0.0,0.0,1451.1238749999998,1194.5
2018-08-16,27.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1194.5,1.0,0.0,1177.4366531123164,1153.7
2018-08-17,25.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1153.7,0.0,0.0,1229.768833333333,1134.1
2018-08-18,24.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1134.1,0.0,0.0,2031.1962500000009,1834.35
2018-08-19,25.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1834.35,0.0,0.0,1352.9194342105263,1389.5
2018-08-20,26.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1389.5,0.0,0.0,1013.4868844436442,1171.35
2018-08-21,26.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1171.35,0.0,0.0,1231.7616264031785,1208.6
2018-08-22,26.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1208.6,0.0,0.0,1545.8656956392338,1662.3
2018-08-23,26.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1662.3,0.0,0.0,1270.0000256111875,1289.85
2018-08-24,26.3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1289.85,0.0,0.0,1334.961333333333,1113.6
2018-08-25,25.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1113.6,0.0,0.0,2289.715416666667,2481.9
2018-08-26,24.9,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2481.9,0.0,0.0,1690.486958333334,1594.3
2018-08-27,27.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1594.3,0.0,0.0,993.2122415865011,1227.1
2018-08-28,28.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1227.1,0.0,0.0,1247.7890916809563,1560.4
2018-08-29,26.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1560.4,0.0,0.0,1533.6794178614555,1661.75
2018-08-30,26.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1661.75,0.0,0.0,1331.7234631111876,1896.3
2018-08-31,27.3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1896.3,0.0,0.0,1607.833684523809,1818.0
2018-09-01,27.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1818.0,0.0,0.0,3035.3187500000004,3050.85
2018-09-02,28.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3050.85,0.0,0.0,2189.6361904761907,1599.2
2018-09-03,27.0,1.02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1599.2,0.0,0.0,1065.2658954984415,883.0
2018-09-04,24.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,883.0,0.0,0.0,1197.8702064507984,908.8
2018-09-05,23.8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,908.8,0.0,0.0,1454.3594853601235,1830.7
2018-09-06,21.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1830.7,0.0,0.0,1342.6668824999394,1740.4
2018-09-07,22.2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1740.4,0.0,0.0,1866.301121031746,1888.2
2018-09-08,20.4,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1888.2,0.0,0.0,4813.774666666669,6296.5
2018-09-09,22.0,1.02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6296.5,0.0,0.0,4065.651785714287,3918.1
2018-09-10,23.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3918.1,0.0,0.0,611.5125758358765,421.7
2018-09-11,22.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,421.7,0.0,0.0,813.6716136511878,1085.2
2018-09-12,22.8,1.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1085.2,0.0,0.0,1318.6013021818112,1147.1
2018-09-13,24.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1147.1,0.0,0.0,1215.6994220846361,855.1
2018-09-14,25.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,855.1,0.0,0.0,1771.7522899496337,1980.9
2018-09-15,24.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1980.9,0.0,0.0,3925.875714285713,4052.9
2018-09-16,23.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4052.9,0.0,0.0,3363.394162584352,2893.9
2018-09-17,22.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2893.9,0.0,0.0,690.2488063459841,552.8
2018-09-18,24.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,552.8,0.0,0.0,898.6995619295791,966.9
2018-09-19,23.7,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,966.9,0.0,0.0,1517.823412037429,945.35
2018-09-20,24.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,945.35,0.0,0.0,2311.8928603191075,3515.3
2018-09-21,25.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3515.3,0.0,0.0,985.656538461539,396.9
2018-09-22,25.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,396.9,0.0,0.0,1961.78375,4198.5
2018-09-23,25.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4198.5,0.0,0.0,3243.533126488096,3549.55
2018-09-24,26.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3549.55,0.0,0.0,874.030497183642,661.8
2018-09-25,23.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,661.8,0.0,0.0,941.2310468749574,417.9
2018-09-26,23.2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,417.9,0.0,0.0,941.7702479791957,1044.05
2018-09-27,21.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1044.05,0.0,0.0,1250.1968683738241,1355.6
2018-09-28,21.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1355.6,0.0,0.0,2067.5245808531754,2188.6
2018-09-29,21.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2188.6,0.0,0.0,4684.971527930402,4610.3
2018-09-30,22.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4610.3,0.0,0.0,5279.351322510822,6213.5
2018-10-01,19.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6213.5,0.0,0.0,665.0915939885955,305.8
2018-10-02,17.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,305.8,0.0,0.0,575.825184598297,477.3
2018-10-03,19.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,477.3,0.0,0.0,668.9755025783485,454.1
2018-10-04,19.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,454.1,0.0,0.0,595.4104936415421,553.5
2018-10-05,19.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,553.5,0.0,0.0,2336.686626488095,2998.0
2018-10-06,19.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2998.0,0.0,0.0,5705.7488362069,5581.1
2018-10-07,15.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5581.1,0.0,0.0,4167.089443827308,3246.8
2018-10-08,14.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3246.8,0.0,0.0,544.3140051556416,615.6
2018-10-09,13.6,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,615.6,0.0,0.0,598.3921779554465,233.0
2018-10-10,14.9,21.59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,233.0,0.0,0.0,1455.7621425891182,1309.0
2018-10-11,17.3,1.27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1309.0,0.0,1.0,1345.729781768284,1185.95
2018-10-12,18.9,4.83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1185.95,0.0,0.0,4705.663416666666,5592.3
2018-10-13,19.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5592.3,1.0,0.0,5858.9278362069,5263.3
2018-10-14,15.9,3.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5263.3,0.0,0.0,4011.9442486197377,4186.95
2018-10-15,12.1,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4186.95,0.0,0.0,639.8781598012395,708.7
2018-10-16,15.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,708.7,0.0,0.0,995.9691947023082,473.3
2018-10-17,15.8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,473.3,0.0,0.0,797.1898018207727,642.3
2018-10-18,16.3,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,642.3,0.0,0.0,772.547426725003,766.0
2018-10-19,15.2,10.41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,766.0,0.0,0.0,2941.3906335784322,3106.8
2018-10-20,16.7,3.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3106.8,0.0,0.0,6853.367616666667,7223.35
2018-10-21,17.0,7.62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7223.35,0.0,0.0,4388.494455128204,5002.4
2018-10-22,16.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5002.4,0.0,0.0,635.5948761909309,351.5
2018-10-23,15.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,351.5,0.0,0.0,646.0343611855985,486.6
2018-10-24,15.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,486.6,0.0,0.0,1014.0033121499046,1423.55
2018-10-25,14.9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1423.55,0.0,0.0,1130.5143827695006,1144.15
2018-10-26,12.8,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1144.15,0.0,0.0,3606.790443452383,3798.6
2018-10-27,10.4,1.52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3798.6,0.0,0.0,7373.323177272726,7583.55
2018-10-28,6.4,0.51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7583.55,0.0,0.0,4496.7488537504905,3859.85
2018-10-29,7.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3859.85,0.0,0.0,627.0876306013959,829.1
2018-10-30,7.9,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,829.1,0.0,0.0,758.3816240884811,446.7
2018-10-31,9.2,18.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,446.7,0.0,1.0,1892.0193749999994,1969.1
2018-11-01,9.9,1.52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1969.1,0.0,0.0,5569.117013663422,5552.2
2018-11-02,13.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5552.2,1.0,0.0,4873.651250000002,5898.7
2018-11-03,9.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5898.7,0.0,0.0,6583.113644985569,6076.0
2018-11-04,8.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6076.0,0.0,0.0,4661.334527030637,3800.6
2018-11-05,9.6,16.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3800.6,0.0,0.0,576.8413957362778,496.5
2018-11-06,9.4,4.32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,496.5,0.0,0.0,606.3186090625984,440.4
2018-11-07,10.8,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,440.4,0.0,0.0,1089.9298763476797,1172.5
2018-11-08,9.1,2.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1172.5,0.0,1.0,1803.9477463597145,2170.15
2018-11-09,10.2,7.87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2170.15,0.0,0.0,6249.982552083331,6289.9
2018-11-10,12.3,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6289.9,1.0,0.0,7613.665165367967,7329.35
2018-11-11,14.2,1.52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7329.35,0.0,0.0,4584.966915261519,4654.3
2018-11-12,12.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4654.3,0.0,0.0,542.3570702260921,449.2
2018-11-13,11.4,0.76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,449.2,0.0,0.0,731.0107749688182,687.3
2018-11-14,11.6,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,687.3,0.0,0.0,919.9763548764738,754.9
2018-11-15,13.3,0.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,754.9,0.0,0.0,771.3064758427372,436.1
2018-11-16,13.3,1.78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,436.1,0.0,0.0,3368.9041626462813,3510.4
2018-11-17,13.3,1.78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3510.4,0.0,0.0,7867.983177272728,7711.75
2018-11-18,13.3,1.78,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7711.75,0.0,0.0,4531.854345549982,6707.6
2018-11-19,13.3,1.78,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6707.6,0.0,0.0,689.9483481683246,682.4
2018-11-20,13.3,1.78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,682.4,0.0,0.0,658.4534386263007,559.5
2018-11-21,13.3,1.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,559.5,0.0,0.0,1001.9522280684638,1032.9
2018-11-22,13.3,1.78,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1032.9,0.0,0.0,1044.128536715118,1326.5
2018-11-23,9.1,2.79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1326.5,0.0,0.0,3585.1729333081944,3635.95
2018-11-24,4.7,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3635.95,0.0,0.0,8596.633750000003,6660.65
2018-11-25,10.6,1.52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6660.65,0.0,0.0,5204.865717112821,5534.15
2018-11-26,9.8,7.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5534.15,0.0,0.0,559.2284762757356,531.4
2018-11-27,6.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,531.4,0.0,0.0,738.8807263115131,792.4
2018-11-28,4.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,792.4,0.0,0.0,839.1004887511838,307.9
2018-11-29,5.3,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,307.9,0.0,0.0,929.5296102205423,1100.75
2018-11-30,7.6,3.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1100.75,0.0,0.0,3584.9988156746026,3673.95
2018-12-01,5.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3673.95,0.0,0.0,6236.452713641959,6099.15
2018-12-02,5.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6099.15,0.0,0.0,5209.828939102566,5006.35
2018-12-03,6.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5006.35,0.0,0.0,1007.1572695373468,294.75
2018-12-04,7.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,294.75,0.0,0.0,604.9904205345154,498.4
